"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"haddock2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"haddock3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"haddock4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"haddock5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"haddock6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"haddock7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for haddock cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe_N",FALSE,2,"[ z b ]","tracer","mg N m-3","saithe total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"saithe1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of saithe cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"saithe1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for saithe cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"saithe9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for saithe cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake_N",FALSE,2,"[ z b ]","tracer","mg N m-3","hake total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"hake1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of hake cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"hake1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for hake cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"hake11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for hake cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting_N",FALSE,2,"[ z b ]","tracer","mg N m-3","blue_whiting total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"blue_whiting1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of blue_whiting cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"blue_whiting1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for blue_whiting cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"blue_whiting9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for blue_whiting cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout_N",FALSE,2,"[ z b ]","tracer","mg N m-3","norway_pout total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"norway_pout1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of norway_pout cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"norway_pout1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for norway_pout cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"norway_pout6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for norway_pout cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals_N",FALSE,2,"[ z b ]","tracer","mg N m-3","other_large_demersals total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"other_large_demersals1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_large_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_large_demersals2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_large_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_large_demersals3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_large_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_large_demersals4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_large_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_large_demersals1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_large_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_large_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_large_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_large_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_large_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_large_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_large_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_large_demersals4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_large_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals_N",FALSE,2,"[ z b ]","tracer","mg N m-3","other_small_demersals total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"other_small_demersals1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
